Date,Total Pos, Total Long,Total Short,Dollar PnL,Cumulative PnL,Total Market Value,Net Market Value 
20101222,411900,419200,42500,20064,9.37266e+09,3.95567e+09,1.48454e+07
20101223,401800,420800,41300,-55663,9.36325e+09,3.86244e+09,1.47173e+07
20101227,405500,421300,43000,17221,9.3673e+09,3.80192e+09,1.49679e+07
20101228,415200,413700,42400,-15181,9.36395e+09,3.92927e+09,1.53078e+07
20101229,419300,403800,50100,34786,9.37144e+09,3.96766e+09,1.53672e+07
20101230,403100,389500,56900,-11453,9.37061e+09,3.82894e+09,1.51043e+07
20101231,392800,385000,61500,-18701,9.3669e+09,3.81484e+09,1.49959e+07
20110103,393800,375100,51800,171208,9.39796e+09,3.87321e+09,1.52796e+07
20110104,382200,362900,48700,19889,9.39442e+09,3.79814e+09,1.47929e+07
20110105,393700,366200,53300,84291,9.41051e+09,3.84061e+09,1.45414e+07
20110106,394200,362000,61700,-10967,9.40828e+09,3.7413e+09,1.39854e+07
20110107,383600,347500,66700,210,9.40576e+09,3.61173e+09,1.36648e+07
20110110,375500,316000,77100,-27081,9.4031e+09,3.60536e+09,1.29069e+07
20110111,335700,306600,103100,86168,9.42108e+09,3.09426e+09,1.21502e+07
20110112,330500,306000,105900,134196,9.44528e+09,3.08091e+09,1.21014e+07
20110113,319900,291500,111100,-3840,9.44322e+09,2.85886e+09,1.18624e+07
20110114,316100,294600,113300,119018,9.46596e+09,2.9291e+09,1.19221e+07
20110118,312700,298600,103600,80049,9.4822e+09,2.90341e+09,1.18537e+07
20110119,313300,303300,101800,-215662,9.44162e+09,2.91674e+09,1.17817e+07
20110120,292100,287300,106200,-51766,9.42842e+09,2.78659e+09,1.10718e+07
20110121,267200,285600,109700,51022,9.43862e+09,2.53123e+09,1.01308e+07
20110124,248500,278500,123100,74721,9.45206e+09,2.35493e+09,9.71285e+06
20110125,206900,259600,141900,34781,9.45739e+09,1.91206e+09,8.41025e+06
20110126,205300,255600,139900,35030,9.46286e+09,1.91395e+09,8.54785e+06
20110127,235200,276200,128800,38766,9.46959e+09,2.20695e+09,9.63656e+06
20110128,224600,271900,134100,-174194,9.4361e+09,2.02135e+09,8.8146e+06
20110131,206600,250900,135900,84476,9.45253e+09,1.65287e+09,8.80998e+06
20110201,189800,257700,137000,158094,9.48095e+09,1.54447e+09,8.58417e+06
20110202,176300,254600,139100,13530,9.48747e+09,1.47187e+09,8.25218e+06
20110203,171700,258200,138100,7355,9.48908e+09,1.40807e+09,7.85272e+06
20110204,221400,289300,127600,42815,9.49833e+09,1.81132e+09,9.61822e+06
20110207,255300,329600,113200,49809,9.50422e+09,2.01318e+09,1.08157e+07
20110208,269000,337200,100500,35494,9.50845e+09,2.10599e+09,1.14864e+07
20110209,296400,353100,90300,-34781,9.50235e+09,2.39656e+09,1.23523e+07
20110210,311800,365900,88800,64267,9.51381e+09,2.6475e+09,1.32475e+07
20110211,317200,366300,86300,112200,9.5331e+09,2.71939e+09,1.39301e+07
20110214,313800,368500,79400,26016,9.5403e+09,2.7602e+09,1.39948e+07
20110215,317600,363500,70300,-31377,9.53424e+09,2.85055e+09,1.40415e+07
20110216,327900,360800,68500,69656,9.54327e+09,3.00466e+09,1.46203e+07
20110217,337000,369700,54300,41820,9.55048e+09,2.99933e+09,1.50195e+07
20110218,365100,378600,52900,38025,9.55591e+09,3.42347e+09,1.5407e+07
20110222,358800,351600,62400,-387986,9.48231e+09,3.36595e+09,1.4863e+07
20110223,308900,306600,94300,-137471,9.45655e+09,2.89138e+09,1.33389e+07
20110224,279300,254800,113600,31338,9.46479e+09,2.56885e+09,1.24009e+07
20110225,226400,213800,143200,155156,9.49e+09,2.01718e+09,1.02018e+07
20110228,132400,174100,197800,51568,9.49996e+09,1.35021e+09,7.1954e+06
20110301,62900,145700,233000,-34559,9.4965e+09,7.2937e+08,4.58876e+06
20110302,45900,136300,234500,-27280,9.49418e+09,6.43975e+08,3.96052e+06
20110303,46500,138800,223500,90025,9.51031e+09,6.69021e+08,4.1592e+06
20110304,56400,145500,222900,12878,9.51164e+09,9.35314e+08,4.37731e+06
20110307,23400,144700,238500,-25613,9.50978e+09,5.12702e+08,3.27519e+06
20110308,9900,152800,233200,-30371,9.50718e+09,3.47356e+08,2.98792e+06
20110309,21100,155400,208900,-1908,9.50586e+09,4.31295e+08,3.55983e+06
20110310,-12500,144100,217200,-48456,9.49289e+09,7.96143e+07,2.1857e+06
20110311,-23100,152100,235200,-12594,9.4934e+09,-1.06799e+08,733587
20110314,-34500,148400,222500,-912,9.49544e+09,-1.80227e+08,-109241
20110315,-82500,133000,246100,-2736,9.49494e+09,-7.20001e+08,-1.83441e+06
20110316,-144600,77700,283800,109448,9.51723e+09,-1.33963e+09,-4.67268e+06
20110317,-204600,68900,327500,-102715,9.49722e+09,-2.01671e+09,-6.73972e+06
20110318,-234100,61600,347100,-28606,9.49165e+09,-2.4212e+09,-8.13918e+06
20110321,-265900,55500,358400,-148915,9.46383e+09,-2.74492e+09,-9.30008e+06
20110322,-247700,67900,339400,66056,9.47601e+09,-2.62734e+09,-8.85855e+06
20110323,-236800,85400,308500,-14976,9.47364e+09,-2.51283e+09,-8.05972e+06
20110324,-213400,100700,246300,-86124,9.45909e+09,-2.1965e+09,-7.19331e+06
20110325,-163100,133900,202100,2342,9.4587e+09,-1.76638e+09,-5.00009e+06
20110328,-119700,156900,173800,15828,9.46105e+09,-1.38862e+09,-3.73483e+06
20110329,-96600,173500,128200,-17078,9.4584e+09,-1.15865e+09,-2.43846e+06
20110330,-34900,210800,95600,-12778,9.45666e+09,-6.26263e+08,770330
20110331,35800,246500,67300,24194,9.46375e+09,1.90899e+08,3.18731e+06
20110401,81900,276000,53100,31533,9.47182e+09,6.18996e+08,5.94738e+06
20110404,171300,320400,39600,32875,9.4794e+09,1.64115e+09,9.11227e+06
20110405,233900,356300,45100,5136,9.48121e+09,2.37121e+09,1.12925e+07
20110406,291000,387300,41000,-32971,9.47615e+09,2.89917e+09,1.32623e+07
20110407,314300,401900,44500,-35634,9.46962e+09,3.1253e+09,1.40845e+07
20110408,312100,397100,51000,-64624,9.45816e+09,3.09832e+09,1.41466e+07
20110411,315000,380000,52000,-38127,9.44793e+09,3.22264e+09,1.4111e+07
20110412,304500,341600,56600,-110906,9.42373e+09,3.13809e+09,1.34205e+07
20110413,269400,264000,77100,15901,9.42844e+09,2.8263e+09,1.22235e+07
20110414,214100,215900,109200,25056,9.43238e+09,2.17998e+09,9.95737e+06
20110415,179400,202000,133000,80926,9.44906e+09,1.85509e+09,8.58756e+06
20110418,154000,170500,160200,-60779,9.43828e+09,1.51769e+09,7.69409e+06
20110419,118500,152000,178700,17982,9.44113e+09,1.13556e+09,6.50768e+06
20110420,101800,149300,181700,69751,9.45113e+09,9.28545e+08,6.02688e+06
20110421,99100,159400,183100,36726,9.46015e+09,9.26136e+08,5.9695e+06
20110425,108900,181700,174600,11473,9.46108e+09,1.19598e+09,6.18986e+06
20110426,141300,223300,125500,27584,9.46405e+09,1.5209e+09,7.13866e+06
20110427,168000,259800,108700,96629,9.48131e+09,1.90102e+09,8.2218e+06
20110428,206900,285200,90300,18325,9.48485e+09,2.35787e+09,9.53473e+06
20110429,249400,326500,78900,-23322,9.48233e+09,3.03776e+09,1.03835e+07
20110502,287000,356000,69400,13951,9.48428e+09,3.47842e+09,1.15437e+07
20110503,290000,370100,55800,-48980,9.47384e+09,3.51206e+09,1.13982e+07
20110504,291200,355100,57100,-58321,9.46089e+09,3.47276e+09,1.13267e+07
20110505,277100,332400,76200,-36216,9.4549e+09,3.3254e+09,1.07313e+07
20110506,258400,290600,92400,46408,9.46466e+09,3.15935e+09,9.84266e+06
20110509,232600,272500,109300,68171,9.48233e+09,2.94179e+09,9.14177e+06
20110510,247200,275900,111800,88587,9.50258e+09,3.09826e+09,9.2569e+06
20110511,248800,261500,113100,-30551,9.49319e+09,3.10134e+09,9.38696e+06
20110512,235000,254600,110900,98970,9.51185e+09,3.06643e+09,9.53367e+06
20110513,206500,248000,127200,-66553,9.49689e+09,2.56366e+09,9.51139e+06
20110516,166800,241300,149400,-15048,9.49304e+09,1.99024e+09,8.6859e+06
20110517,120100,215200,177200,28244,9.50059e+09,1.51325e+09,6.58174e+06
20110518,97200,203400,192700,25312,9.51006e+09,1.23027e+09,6.31703e+06
20110519,64700,193500,208100,29550,9.51552e+09,9.2351e+08,5.29324e+06
20110520,33900,179400,219200,-10391,9.51265e+09,5.28228e+08,4.31563e+06
20110523,19400,167200,228400,-72869,9.49165e+09,3.37776e+08,3.62136e+06
20110524,4200,149700,232200,-33557,9.48561e+09,1.26298e+08,2.78959e+06
20110525,-34100,123700,257300,-47335,9.47221e+09,-2.42268e+08,1.4592e+06
20110526,-75400,92700,288700,846,9.47333e+09,-6.76851e+08,-237528
20110527,-91800,79000,278800,-32865,9.46952e+09,-8.24745e+08,-566683
20110531,-69100,89800,258200,-27581,9.46409e+09,-7.05724e+08,-143709
20110601,-72900,90200,244700,91177,9.48028e+09,-7.04236e+08,-120464
20110602,-68300,100400,245100,-3245,9.47877e+09,-5.85441e+08,-133813
20110603,-103500,90600,264900,55419,9.48797e+09,-8.63936e+08,-1.30397e+06
20110606,-173600,66300,313500,41309,9.49664e+09,-1.68121e+09,-4.11505e+06
20110607,-276400,31500,377600,-1159,9.49804e+09,-2.73731e+09,-8.21436e+06
20110608,-359600,25300,435200,102175,9.51721e+09,-3.37273e+09,-1.042e+07
20110609,-385100,20900,449400,-82557,9.50141e+09,-3.72289e+09,-1.17208e+07
20110610,-412800,14200,470600,198855,9.53887e+09,-3.97912e+09,-1.28694e+07
20110613,-424100,9800,468700,-7433,9.53825e+09,-4.0459e+09,-1.35555e+07
20110614,-433200,9800,475300,-219983,9.49762e+09,-4.20945e+09,-1.42626e+07
20110615,-459200,9700,485600,269441,9.54765e+09,-4.39544e+09,-1.48799e+07
20110616,-467800,9300,489700,16080,9.55546e+09,-4.53192e+09,-1.52168e+07
20110617,-473800,11200,470400,-68887,9.54355e+09,-4.64172e+09,-1.57304e+07
20110620,-465400,13200,409200,-87685,9.52418e+09,-4.56635e+09,-1.54783e+07
20110621,-453000,21000,384100,-249942,9.47518e+09,-4.43063e+09,-1.51817e+07
20110622,-427300,36400,315600,87508,9.49286e+09,-4.17046e+09,-1.37812e+07
20110623,-390300,57200,260000,5846,9.49502e+09,-3.8884e+09,-1.24491e+07
20110624,-352200,78200,229600,155896,9.5247e+09,-3.35053e+09,-1.05147e+07
20110627,-257400,125000,197300,-47325,9.51884e+09,-2.66402e+09,-8.08617e+06
20110628,-208600,149600,168800,-59537,9.50879e+09,-1.99842e+09,-6.69759e+06
20110629,-145200,179600,122800,-87842,9.49216e+09,-1.64412e+09,-4.54657e+06
20110630,-37100,234800,77800,-20920,9.48572e+09,-7.2411e+08,-739582
20110701,174000,349300,35400,158589,9.51143e+09,1.49622e+09,7.42014e+06
20110705,294600,414400,25600,19935,9.51344e+09,2.87616e+09,1.21951e+07
20110706,375600,456400,18900,19424,9.5198e+09,3.96042e+09,1.51444e+07
20110707,429900,487600,16800,208383,9.55826e+09,4.66799e+09,1.74303e+07
20110708,438300,489600,15700,-151817,9.52976e+09,4.78144e+09,1.75773e+07
20110711,443600,481700,16400,-381870,9.45752e+09,4.70307e+09,1.75347e+07
20110712,423300,438300,28400,-86849,9.44027e+09,4.49798e+09,1.7099e+07
20110713,399700,386700,46600,36066,9.44666e+09,4.21913e+09,1.67611e+07
20110714,310600,280300,101100,-136089,9.42204e+09,3.31783e+09,1.45599e+07
20110715,189400,187300,169700,96611,9.44068e+09,2.0373e+09,1.10931e+07
20110718,103100,141000,214000,-44902,9.43142e+09,1.24076e+09,8.10731e+06
20110719,57000,120300,237400,155023,9.46188e+09,7.75359e+08,6.35249e+06
20110720,7300,114400,262900,-42425,9.45577e+09,3.82557e+08,4.93492e+06
20110721,6900,105600,258000,-13875,9.45779e+09,3.94082e+08,5.00072e+06
20110722,10900,132400,226500,12706,9.45668e+09,4.2952e+08,4.91509e+06
20110725,39200,155800,217700,-54,9.45893e+09,6.61986e+08,5.03656e+06
20110726,35600,155400,217000,-28316,9.45378e+09,6.90222e+08,4.31901e+06
20110727,-19400,149600,240800,37053,9.45616e+09,2.38063e+08,1.68119e+06
20110728,-69700,140000,271400,56884,9.46623e+09,-2.49948e+08,-402450
20110729,-127700,100100,311500,-14100,9.46444e+09,-9.14022e+08,-3.26805e+06
20110801,-167600,69300,343300,93814,9.48235e+09,-1.37204e+09,-5.16646e+06
20110802,-326400,26300,437300,361097,9.54473e+09,-2.96449e+09,-1.02312e+07
20110803,-365600,19400,458300,-112391,9.52536e+09,-3.35491e+09,-1.20516e+07
20110804,-503400,13000,538600,855781,9.67995e+09,-4.52381e+09,-1.56848e+07
20110805,-552300,2400,573900,38673,9.68626e+09,-4.9774e+09,-1.73548e+07
20110808,-597500,200,599300,1.43011e+06,9.95955e+09,-5.12e+09,-1.82403e+07
20110809,-599600,200,600400,-967234,9.7748e+09,-5.41446e+09,-1.94615e+07
20110810,-600900,200,601100,803434,9.92859e+09,-5.20386e+09,-1.87079e+07
20110811,-600900,200,601100,-936411,9.74792e+09,-5.4622e+09,-1.96443e+07
20110812,-600900,200,601100,-121833,9.72333e+09,-5.50712e+09,-1.97661e+07
20110815,-598600,1300,597300,-428346,9.64276e+09,-5.59449e+09,-1.99386e+07
20110816,-586500,7100,580600,211901,9.68196e+09,-5.47155e+09,-1.92591e+07
20110817,-568200,16000,539200,37272,9.68783e+09,-5.21602e+09,-1.84709e+07
20110818,-561800,19100,520900,925059,9.86318e+09,-4.87216e+09,-1.7245e+07
20110819,-543800,27300,498500,268981,9.91406e+09,-4.72123e+09,-1.63362e+07
20110822,-536200,27600,498200,-25991,9.91069e+09,-4.66536e+09,-1.63118e+07
20110823,-517300,36600,496800,-605891,9.79373e+09,-4.6473e+09,-1.64225e+07
20110824,-495400,43700,490000,-246811,9.74643e+09,-4.57974e+09,-1.5795e+07
20110825,-471800,55500,450900,296078,9.80426e+09,-4.26762e+09,-1.44613e+07
20110826,-391400,96700,388700,-264064,9.75415e+09,-3.57928e+09,-1.15828e+07
20110829,-235000,175300,268400,-287377,9.69799e+09,-2.16469e+09,-5.97805e+06
20110830,-24900,282200,165700,17486,9.70332e+09,1.00807e+07,1.99691e+06
20110831,170500,391900,85600,23558,9.70885e+09,1.78351e+09,8.33052e+06
20110901,363100,493900,26300,-168267,9.67823e+09,3.46018e+09,1.34283e+07
20110902,388000,505600,19700,-358577,9.61081e+09,3.50923e+09,1.40654e+07
20110906,384800,480600,39800,-52692,9.60092e+09,3.46512e+09,1.39327e+07
20110907,376500,451700,62900,418814,9.68057e+09,3.47809e+09,1.42396e+07
20110908,325200,336700,108500,-140015,9.65204e+09,3.09484e+09,1.29884e+07
20110909,266800,236100,164600,-303861,9.5973e+09,2.28231e+09,1.04252e+07
20110912,207800,208100,190600,87941,9.61213e+09,1.87895e+09,8.91191e+06
20110913,205800,214900,176100,113775,9.63396e+09,1.88426e+09,8.85687e+06
20110914,204700,216700,179900,123473,9.65865e+09,1.80699e+09,8.63935e+06
20110915,216500,250100,159200,127306,9.68015e+09,1.96822e+09,8.87391e+06
20110916,262300,304700,112600,94522,9.69635e+09,2.41064e+09,9.83666e+06
20110919,284300,337300,98400,-49204,9.68736e+09,2.61951e+09,1.01433e+07
20110920,269400,345800,104500,19885,9.69383e+09,2.48057e+09,9.95479e+06
20110921,203600,324200,144000,-176789,9.66294e+09,1.70886e+09,8.36913e+06
20110922,88000,238200,252600,-62685,9.65578e+09,8.74693e+08,5.12393e+06
20110923,-105300,142400,375300,41340,9.6622e+09,-8.61409e+08,-528341
20110926,-169500,115300,411300,-168326,9.63357e+09,-1.46714e+09,-3.01774e+06
20110927,-247300,106000,450300,-154803,9.60812e+09,-2.12265e+09,-5.60084e+06
20110928,-264800,87300,452900,280823,9.66118e+09,-2.25966e+09,-6.14472e+06
20110929,-277400,106600,437500,-123009,9.63241e+09,-2.35681e+09,-6.27487e+06
20110930,-280800,114200,410900,297717,9.68887e+09,-2.36049e+09,-6.40228e+06
20111003,-343500,85400,448700,375763,9.75937e+09,-2.89687e+09,-8.62126e+06
20111004,-404100,48300,492800,-403523,9.6858e+09,-3.46604e+09,-1.07579e+07
20111005,-420200,40400,492100,-308571,9.62674e+09,-3.68162e+09,-1.16565e+07
20111006,-428300,39800,480800,-338390,9.56336e+09,-3.8411e+09,-1.23661e+07
20111007,-406700,52400,460000,211645,9.60086e+09,-3.60693e+09,-1.14047e+07
20111010,-274800,137300,327300,-348991,9.53045e+09,-2.56968e+09,-7.86362e+06
20111011,-75400,248400,226300,-12988,9.52951e+09,-7.02555e+08,-1.87886e+06
20111012,110600,350300,123800,35032,9.5301e+09,1.14138e+09,3.34825e+06
20111013,256500,429300,93400,-28684,9.52837e+09,2.16681e+09,7.2896e+06
20111014,420900,516200,48300,226199,9.57046e+09,3.67389e+09,1.33574e+07
20111017,454100,534100,33800,-348770,9.5066e+09,3.98173e+09,1.43475e+07
20111018,487400,554700,28000,428259,9.58505e+09,4.36653e+09,1.63382e+07
20111019,505000,561300,18100,-253512,9.5363e+09,4.57234e+09,1.68211e+07
20111020,526100,567500,19700,122566,9.55817e+09,4.78942e+09,1.72902e+07
20111021,542600,568000,19700,443691,9.64414e+09,5.11812e+09,1.85859e+07
20111024,574300,587800,18800,354229,9.71373e+09,5.47458e+09,2.05628e+07
20111025,590200,594600,20400,-443793,9.62656e+09,5.45497e+09,2.02999e+07
20111026,591700,592600,16800,213987,9.66691e+09,5.52836e+09,2.06322e+07
20111027,603100,598200,14000,852176,9.83207e+09,5.83832e+09,2.17124e+07
20111028,601200,602000,4100,-26889,9.82664e+09,5.82528e+09,2.1565e+07
20111031,592900,589300,9300,-543753,9.72122e+09,5.61025e+09,2.05595e+07
20111101,588300,564600,13100,-597857,9.6058e+09,5.44971e+09,1.97185e+07
20111102,586800,547400,23100,380943,9.67909e+09,5.66674e+09,1.9629e+07
20111103,553900,504000,41300,395137,9.75534e+09,5.49837e+09,1.88534e+07
20111104,493400,438700,70900,-68589,9.74376e+09,4.87342e+09,1.70726e+07
20111107,441500,414300,95000,73852,9.75589e+09,4.4553e+09,1.56789e+07
20111108,451000,433900,88100,183031,9.79223e+09,4.56826e+09,1.62033e+07
20111109,442200,426000,89300,-670053,9.65986e+09,4.35148e+09,1.52678e+07
20111110,414600,389000,102100,157783,9.69072e+09,4.15642e+09,1.45567e+07
20111111,385400,365600,110300,350018,9.76051e+09,3.92695e+09,1.41195e+07
20111114,324700,333300,139500,-128981,9.73613e+09,3.45104e+09,1.28098e+07
20111115,279900,266900,168600,87422,9.75271e+09,3.10481e+09,1.14614e+07
20111116,264600,258400,162600,-170227,9.7213e+09,2.94449e+09,1.06219e+07
20111117,231500,233700,188000,-185172,9.68208e+09,2.45439e+09,8.74681e+06
20111118,125000,160900,241500,15216,9.68736e+09,1.49686e+09,4.7959e+06
20111121,-20900,112000,316500,-8481,9.6864e+09,-3.20754e+08,686570
20111122,-248500,44600,436900,32724,9.69145e+09,-2.29654e+09,-6.56339e+06
20111123,-434000,17900,530900,329803,9.75743e+09,-3.89511e+09,-1.30797e+07
20111125,-527400,15300,576400,36537,9.76458e+09,-4.91252e+09,-1.61055e+07
20111128,-527300,17000,579500,-543815,9.65612e+09,-5.09505e+09,-1.691e+07
20111129,-532800,8000,580600,-3575,9.65412e+09,-5.09947e+09,-1.70409e+07
20111130,-552600,9100,560900,-841676,9.48742e+09,-5.46264e+09,-1.80074e+07
20111201,-495700,45400,442500,40536,9.4926e+09,-5.10931e+09,-1.62157e+07
20111202,-354700,127100,229100,20310,9.49671e+09,-3.53446e+09,-1.14711e+07
20111205,-83900,259900,112100,-42574,9.48675e+09,-1.16522e+09,-1.72865e+06
20111206,258000,435100,49500,4269,9.48906e+09,2.4937e+09,8.19099e+06
20111207,299900,455900,35300,-3906,9.48845e+09,2.84349e+09,9.58804e+06
20111208,311700,439600,37800,-266650,9.43697e+09,2.92171e+09,9.83114e+06
20111209,332900,446200,37100,220995,9.47972e+09,3.22549e+09,1.09159e+07
20111212,320200,421500,45800,-165346,9.4483e+09,2.82009e+09,1.07141e+07
20111213,290000,408000,67500,-131681,9.42185e+09,2.6755e+09,9.76758e+06
20111214,252800,331200,106900,-98671,9.39997e+09,2.2597e+09,8.66015e+06
20111215,220300,299700,138600,47964,9.40928e+09,1.96508e+09,7.53143e+06
20111216,164400,231100,182100,26873,9.41615e+09,1.28272e+09,5.73105e+06
20111219,52300,179300,246800,19833,9.41909e+09,3.10991e+08,2.29179e+06
20111220,44800,180300,252500,25173,9.4255e+09,3.11653e+08,2.2241e+06
20111221,52200,207700,256400,85667,9.44376e+09,3.68793e+08,2.74686e+06
20111222,49600,233000,231900,-31589,9.4383e+09,3.16198e+08,2.69763e+06
20111223,76100,259900,206800,24061,9.44146e+09,4.99693e+08,3.11548e+06
20111227,121100,316000,166600,30254,9.449e+09,9.81942e+08,5.23711e+06
20111228,130200,320600,153400,-33444,9.44228e+09,1.04443e+09,5.56244e+06
20111229,145900,333000,123300,67951,9.45393e+09,1.12906e+09,6.65841e+06
20111230,154000,339700,119600,-54927,9.4433e+09,1.19836e+09,6.92502e+06
20120103,196500,358900,98200,4047,9.44119e+09,1.474e+09,8.02249e+06
20120104,243400,384000,82600,-10381,9.43808e+09,1.90896e+09,9.11185e+06
20120105,314800,426300,46200,103110,9.45469e+09,2.62942e+09,1.22452e+07
20120106,400100,459600,42900,-12567,9.4508e+09,3.97052e+09,1.33529e+07
20120109,431100,468200,40200,74198,9.46444e+09,4.21447e+09,1.44253e+07
20120110,464300,477700,39600,212833,9.50815e+09,4.55939e+09,1.58509e+07
20120111,482000,476800,35100,48426,9.5137e+09,4.84079e+09,1.6559e+07
20120112,489600,482700,40600,91795,9.53044e+09,4.93746e+09,1.70737e+07
20120113,493800,487100,50200,-101342,9.51176e+09,4.78814e+09,1.68887e+07
20120117,489500,486300,49500,64477,9.52539e+09,4.7489e+09,1.69078e+07
20120118,506200,491400,50900,252981,9.57205e+09,4.9045e+09,1.76648e+07
20120119,497600,492600,49900,144127,9.60037e+09,4.85781e+09,1.76256e+07
20120120,489800,490100,55600,-12827,9.59958e+09,4.73333e+09,1.72507e+07
20120123,488200,491600,51500,-68305,9.58584e+09,4.71808e+09,1.70876e+07
20120124,494800,491500,53600,46287,9.59334e+09,4.80685e+09,1.72448e+07
20120125,481800,483000,58700,122934,9.61641e+09,4.75654e+09,1.71479e+07
20120126,473600,465300,62400,-84950,9.60722e+09,4.71663e+09,1.69723e+07
20120127,449500,431900,69400,29017,9.6116e+09,4.53456e+09,1.62672e+07
20120130,404600,412300,89000,-58572,9.59963e+09,4.18096e+09,1.52908e+07
20120131,348400,382600,110200,7541,9.59981e+09,3.48637e+09,1.41463e+07
20120201,328100,362000,124000,235761,9.64031e+09,3.25862e+09,1.37546e+07
20120202,323200,352700,124500,-14238,9.63456e+09,3.23752e+09,1.38177e+07
20120203,321400,359000,117500,218390,9.6786e+09,3.21968e+09,1.41293e+07
20120206,332300,371900,98600,-28395,9.67046e+09,3.31391e+09,1.43625e+07
